Code,Title,id
UED.VA.ZZ,"Capacity building targeting open space planning services, systems and policies",7444
UED.VB.ZZ,"Awareness raising concerning open space planning services, systems and policies",7445
UED.VC.ZZ,"Public health surveillance concerning open space planning services, systems and policies",7446
UED.VO.ZZ,"Marshalling health services or health-related services in relation to open space planning services, systems and policies",7447
UED.VP.ZZ,"Improving access to health services or health-related services in relation to open space planning services, systems and policies",7448
UED.VR.ZZ,"Reducing emissions from open space planning services, systems and policies",7449
UED.WC.ZZ,"Restrictions on the sale or distribution of products or services in relation to open space planning services, systems and policies",7450
UED.WD.ZZ,"Restrictions on advertising, promotion or sponsorship of products or services in relation to open space planning services, systems and policies",7451
UED.WE.ZZ,"Restrictions on production or importation of products or services in relation to open space planning services, systems and policies",7452
UED.WG.QF,"Economic incentives in relation to open space planning services, systems and policies",7453
UED.WG.ZZ,"Applying incentives in relation to open space planning services, systems and policies",7454
UED.WI.QD,"Restrictions through enactment of laws or standards in relation to open space planning services, systems and policies",7455
UED.WI.QE,"Restrictions through enforcement of laws or standards in relation to open space planning services, systems and policies",7456
UED.WI.ZZ,"Restrictions through laws or standards in relation to open space planning services, systems and policies",7457
UED.WJ.ZZ,"Policy change in relation to open space planning services, systems and policies",7458
UEE,"Interventions on housing services, systems and policies",7459
UEE.AA.ZZ,"Assessment of housing services, systems and policies",7460
UEE.PH.ZZ,"Training about housing services, systems and policies",7461
UEE.PM.ZZ,"Education about housing services, systems and policies",7462
UEE.PN.ZZ,"Advising about housing services, systems and policies",7463
UEE.RB.ZZ,"Practical support with housing services, systems and policies",7464
UEE.RD.ZZ,"Providing goods in relation to housing services, systems and policies",7465
UEE.RG.ZZ,"Providing housing services, systems and policies",7466
UEE.TA.ZZ,"Advocacy in relation to housing services, systems and policies",7467
UEE.TB.ZZ,"Planning in relation to housing services, systems and policies",7468
UEE.TD.ZZ,"Collaboration relating to housing services, systems and policies",7469
UEE.TK.ZZ,"Public facilities or infrastructure development in relation to housing services, systems and policies",7470
UEE.TM.ZZ,"Environment modification in relation to housing services, systems and policies",7471
UEE.VA.ZZ,"Capacity building targeting housing services, systems and policies",7472
UEE.VB.ZZ,"Awareness raising concerning housing services, systems and policies",7473
UEE.VC.ZZ,"Public health surveillance concerning housing services, systems and policies",7474
UEE.VF.ZZ,"Alert concerning housing services, systems and policies",7475
UEE.VL.ZZ,"Environmental remediation in relation to housing services, systems and policies",7476
UEE.VN.ZZ,"Establishing health services or health-related services in relation to housing services, systems and policies",7477
UEE.VO.ZZ,"Marshalling health services or health-related services in relation to housing services, systems and policies",7478
UEE.VP.ZZ,"Improving access to health services or health-related services in relation to housing services, systems and policies",7479
UEE.VR.ZZ,"Reducing emissions from housing services, systems and policies",7480
UEE.WC.ZZ,"Restrictions on the sale or distribution of products or services in relation to housing services, systems and policies",7481
UEE.WD.ZZ,"Restrictions on advertising, promotion or sponsorship of products or services in relation to housing services, systems and policies",7482
UEE.WE.ZZ,"Restrictions on production or importation of products or services in relation to housing services, systems and policies",7483
UEE.WG.QF,"Economic incentives in relation to housing services, systems and policies",7484
UEE.WG.ZZ,"Applying incentives in relation to housing services, systems and policies",7485
UEE.WI.QD,"Restrictions through enactment of laws or standards in relation to housing services, systems and policies",7486
UEE.WI.QE,"Restrictions through enforcement of laws or standards in relation to housing services, systems and policies",7487
UEE.WI.ZZ,"Restrictions through laws or standards in relation to housing services, systems and policies",7488
UEE.WJ.ZZ,"Policy change in relation to housing services, systems and policies",7489
UEG,"Interventions on communication services, systems and policies",7490
UEG.AA.ZZ,"Assessment of communication services, systems and policies",7491
UEG.PH.ZZ,"Training about communication services, systems and policies",7492
UEG.PM.ZZ,"Education about communication services, systems and policies",7493
UEG.PN.ZZ,"Advising about communication services, systems and policies",7494
UEG.RB.ZZ,"Practical support about communication services, systems and policies",7495
UEG.RD.ZZ,"Providing goods in relation to communication services, systems and policies",7496
UEG.RG.ZZ,"Providing communication services, systems and policies",7497
UEG.TA.ZZ,"Advocacy in relation to communication services, systems and policies",7498
UEG.TB.ZZ,"Planning in relation to communication services, systems and policies",7499
UEG.TD.ZZ,"Collaboration relating to communication services, systems and policies",7500
UEG.TK.ZZ,"Public facilities or infrastructure development in relation to communication services, systems and policies",7501
UEG.TM.ZZ,"Environment modification in relation to communication services, systems and policies",7502
UEG.VA.ZZ,"Capacity building targeting communication services, systems and policies",7503
UEG.VB.ZZ,"Awareness raising concerning communication services, systems and policies",7504
UEG.VC.ZZ,"Public health surveillance concerning communication services, systems and policies",7505
UEG.VF.ZZ,"Alert concerning communication services, systems and policies",7506
UEG.VL.ZZ,"Environmental remediation in relation to communication services, systems and policies",7507
UEG.VN.ZZ,"Establishing health services or health-related services in relation to communication services, systems and policies",7508
UEG.VO.ZZ,"Marshalling health services or health-related services in relation to communication services, systems and policies",7509
UEG.VP.ZZ,"Improving access to health services or health-related services in relation to communication services, systems and policies",7510
UEG.VR.ZZ,"Reducing emissions from communication services, systems and policies",7511
UEG.WC.ZZ,"Restrictions on the sale or distribution of products or services in relation to communication services, systems and policies",7512
UEG.WD.ZZ,"Restrictions on advertising, promotion or sponsorship of products or services in relation to communication services, systems and policies",7513
UEG.WE.ZZ,"Restrictions on production or importation of products or services in relation to communication services, systems and policies",7514
UEG.WG.QF,"Economic incentives in relation to communication services, systems and policies",7515
UEG.WG.ZZ,"Applying incentives in relation to communication services, systems and policies",7516
UEG.WI.QD,"Restrictions through enactment of laws or standards in relation to communication services, systems and policies",7517
UEG.WI.QE,"Restrictions through enforcement of laws or standards in relation to communication services, systems and policies",7518
UEG.WI.ZZ,"Restrictions through laws or standards in relation to communication services, systems and policies",7519
UEG.WJ.ZZ,"Policy change in relation to communication services, systems and policies",7520
UEH,"Interventions on transportation services, systems and policies",7521
UEH.AA.ZZ,"Assessment of transportation services, systems and policies",7522
UEH.PH.ZZ,"Training about transportation services, systems and policies",7523
UEH.PM.ZZ,"Education about aspects of transportation services, systems and policies",7524
UEH.PN.ZZ,"Advising about transportation services, systems and policies",7525
UEH.RB.ZZ,"Practical support about transportation services, systems and policies",7526
UEH.RD.ZZ,"Providing goods in relation to transportation services, systems and policies",7527
UEH.RG.ZZ,"Providing transportation services, systems and policies",7528
UEH.TA.ZZ,"Advocacy in relation to transportation services, systems and policies",7529
UEH.TB.ZZ,"Planning in relation to transportation services, systems and policies",7530
UEH.TD.ZZ,"Collaboration relating to transportation services, systems and policies",7531
UEH.TK.ZZ,"Public facilities or infrastructure development in relation to transportation services, systems and policies",7532
